date,suburb,tmax,tmin,daily_temp_range,night_start_time,night_min_time,night_start_temp,night_min_temp,night_hours_to_min,night_total_hours,night_cooling_rate,hot_day,cooling_failure,cooling_risk_category,humidity_mean,wind_speed_mean,air_pressure_mean,precipitation_total,month,is_summer
2020-04-16,Parramatta,27.782501,15.765106,12.017395,2020-04-16 18:00:00,2020-04-16 18:00:00,18.846222,18.846222,0.0,11.0,0.0,1,1,Extreme risk,66.59891654166667,2.8322029416666665,1008.2125633333334,0.0,4,0
2020-04-17,Parramatta,26.757782,16.558014,10.199767999999999,2020-04-17 18:00:00,2020-04-18 05:00:00,20.20874,19.576782,11.0,11.0,0.057450727272727035,1,0,Low risk,57.167396958333335,3.1572072833333333,1002.6094275,0.021457672,4,0
2020-04-18,Parramatta,26.714935,8.709198,18.005737,2020-04-18 18:00:00,2020-04-18 18:00:00,13.727325,13.727325,0.0,11.0,0.0,1,1,Extreme risk,55.63617229166667,2.337010933333333,1004.4181558333333,0.0,4,0
2020-04-19,Parramatta,23.138702,10.289032,12.849669999999998,2020-04-19 18:00:00,2020-04-19 18:00:00,13.910431,13.910431,0.0,11.0,0.0,0,0,Not hot day,74.34083283333334,1.59623450625,1005.6932358333333,0.967502584,4,0
2020-04-20,Parramatta,21.757599,11.278015,10.479584,2020-04-20 18:00:00,2020-04-20 18:00:00,14.253479,14.253479,0.0,11.0,0.0,0,0,Not hot day,81.33930608333334,1.7357792645833332,1007.14644375,1.27887725866,4,0
2020-04-21,Parramatta,24.64795,10.775452,13.872498000000002,2020-04-21 18:00:00,2020-04-21 18:00:00,14.540863,14.540863,0.0,11.0,0.0,0,0,Not hot day,66.15750966666667,2.1669319083333334,1009.0712133333333,0.0,4,0
2020-04-22,Parramatta,25.166962,10.954376,14.212586000000002,2020-04-22 18:00:00,2020-04-22 18:00:00,15.918671,15.918671,0.0,11.0,0.0,0,0,Not hot day,64.587580375,2.5042529958333333,1009.2179179166666,0.0,4,0
2020-04-23,Parramatta,25.324188,8.65097,16.673218,2020-04-23 18:00:00,2020-04-23 18:00:00,13.297516,13.297516,0.0,11.0,0.0,0,0,Not hot day,67.4257475,1.5513087670833334,1011.8247295833334,0.0,4,0
2020-04-24,Parramatta,27.333618,13.142487,14.191131000000002,2020-04-24 18:00:00,2020-04-24 18:00:00,17.665161,17.665161,0.0,11.0,0.0,1,1,Extreme risk,60.958921833333335,2.4070633375,1009.2353895833334,0.0,4,0
2020-04-25,Parramatta,27.606567,10.178314,17.428252999999998,2020-04-25 18:00:00,2020-04-25 18:00:00,14.959381,14.959381,0.0,11.0,0.0,1,1,Extreme risk,70.57308904166666,1.4601255658333334,1012.3205666666667,0.0,4,0
2020-04-26,Parramatta,26.896301,11.840118,15.056183,2020-04-26 18:00:00,2020-04-26 18:00:00,16.331238,16.331238,0.0,11.0,0.0,1,1,Extreme risk,64.33844404166668,2.8277787875,1008.8214724999999,0.035762787,4,0
2020-04-27,Parramatta,27.010498,13.331238,13.679259999999998,2020-04-27 18:00:00,2020-04-27 18:00:00,15.857269,15.857269,0.0,11.0,0.0,1,1,Extreme risk,68.48642404166667,2.6049230583333336,1012.2810358333332,0.2117156958,4,0
2020-04-28,Parramatta,22.59256,16.182098,6.410461999999999,2020-04-28 18:00:00,2020-04-28 18:00:00,18.762482,18.762482,0.0,11.0,0.0,0,0,Not hot day,83.09106425,2.5310393,1016.6129708333333,3.295898425,4,0
2020-04-29,Parramatta,25.802856,16.450531,9.352324999999997,2020-04-29 18:00:00,2020-04-29 18:00:00,18.53299,18.53299,0.0,11.0,0.0,0,0,Not hot day,83.06305104166667,2.932239425,1010.7453079166667,0.65851212076,4,0
2020-04-30,Parramatta,25.862091,14.516724,11.345367,2020-04-30 18:00:00,2020-05-01 05:00:00,19.16446,12.213837,11.0,11.0,0.631874818181818,0,0,Not hot day,76.57096058333333,2.9873355999999998,1001.66288625,4.71973417896,4,0
2020-05-01,Parramatta,16.348877,9.654816,6.694061000000001,2020-05-01 18:00:00,2020-05-01 18:00:00,12.550934,12.550934,0.0,11.0,0.0,0,0,Not hot day,66.91339758333334,4.529452804166667,1000.8727620833333,4.04405596716,5,0
2020-05-02,Parramatta,17.996857,12.503571,5.493285999999998,2020-05-02 18:00:00,2020-05-03 05:00:00,13.98114,13.919617,11.0,11.0,0.005592999999999939,0,0,Not hot day,49.913885375,6.090981191666667,998.4551487499999,0.0123977659,5,0
2020-05-03,Parramatta,18.98526,9.570038,9.415222,2020-05-03 18:00:00,2020-05-03 18:00:00,12.662048,12.662048,0.0,11.0,0.0,0,0,Not hot day,50.6629235,5.048467708333333,1003.9832895833333,0.0,5,0
2020-05-04,Parramatta,18.960602,6.004364,12.956238000000003,2020-05-04 18:00:00,2020-05-04 18:00:00,9.522797,9.522797,0.0,11.0,0.0,0,0,Not hot day,69.0982675,2.33830135,1015.6154908333333,0.0,5,0
2020-05-05,Parramatta,19.570404,11.587067,7.983337000000001,2020-05-05 18:00:00,2020-05-05 18:00:00,13.791779,13.791779,0.0,11.0,0.0,0,0,Not hot day,72.00999645833333,2.9188307375,1021.0151383333333,0.1430511479,5,0
2020-05-06,Parramatta,21.889252,7.725128,14.164124,2020-05-06 18:00:00,2020-05-06 18:00:00,10.034821,10.034821,0.0,11.0,0.0,0,0,Not hot day,84.60504887500001,1.7289744708333332,1021.9600662500001,0.09059905900000001,5,0
2020-05-07,Parramatta,22.492096,7.241852,15.250244,2020-05-07 18:00:00,2020-05-07 18:00:00,10.369598,10.369598,0.0,11.0,0.0,0,0,Not hot day,77.88148170833334,2.112477945833333,1016.0263341666667,0.0,5,0
2020-05-08,Parramatta,26.716797,12.096649,14.620148,2020-05-08 18:00:00,2020-05-08 18:00:00,15.965607,15.965607,0.0,11.0,0.0,1,1,Extreme risk,67.08024491666667,3.100697845833333,1011.3876437499999,0.0,5,0
2020-05-09,Parramatta,27.211761,12.662323,14.549437999999999,2020-05-09 18:00:00,2020-05-09 18:00:00,17.252869,17.252869,0.0,11.0,0.0,1,1,Extreme risk,59.62385954166667,3.2453446916666664,1007.0995804166668,0.0,5,0
2020-05-10,Parramatta,24.952667,9.392792,15.559875000000002,2020-05-10 18:00:00,2020-05-11 04:00:00,12.1828,11.305206,10.0,11.0,0.08775940000000002,0,0,Not hot day,51.666729333333336,3.5146944291666666,1008.2612412499999,0.20551681300000002,5,0
2020-05-11,Parramatta,18.387665,4.771942,13.615723,2020-05-11 18:00:00,2020-05-11 18:00:00,9.004974,9.004974,0.0,11.0,0.0,0,0,Not hot day,55.257619500000004,3.1395581166666666,1017.3617774999999,0.0,5,0
2020-05-12,Parramatta,19.918701,3.953949,15.964751999999999,2020-05-12 18:00:00,2020-05-12 18:00:00,7.7617493,7.7617493,0.0,11.0,0.0,0,0,Not hot day,72.479714875,1.8058970583333334,1019.59313875,0.0,5,0
2020-05-13,Parramatta,20.104431,6.2814636,13.822967400000001,2020-05-13 18:00:00,2020-05-13 18:00:00,8.879791,8.879791,0.0,11.0,0.0,0,0,Not hot day,75.07484004166666,2.1197626791666666,1015.8394445833334,0.0,5,0
2020-05-14,Parramatta,18.25412,8.610748,9.643372000000001,2020-05-14 18:00:00,2020-05-14 18:00:00,11.4809265,11.4809265,0.0,11.0,0.0,0,0,Not hot day,76.29572116666667,2.9358232791666663,1017.4659270833334,0.78630448262,5,0
2020-05-15,Parramatta,16.741516,8.464447,8.277069000000001,2020-05-15 18:00:00,2020-05-15 18:00:00,11.650482,11.650482,0.0,11.0,0.0,0,0,Not hot day,77.24211770833334,3.6252789625,1021.0799579166666,2.17294695476,5,0
2020-05-16,Parramatta,19.050201,10.625793,8.424408000000001,2020-05-16 18:00:00,2020-05-16 18:00:00,12.174042,12.174042,0.0,11.0,0.0,0,0,Not hot day,88.82739858333333,2.2131191458333332,1022.7489833333334,2.57730484,5,0
2020-05-17,Parramatta,20.008636,8.178009,11.830627,2020-05-17 18:00:00,2020-05-17 18:00:00,11.243408,11.243408,0.0,11.0,0.0,0,0,Not hot day,82.06048454166667,1.7204141083333333,1022.9566025,0.1349449161,5,0
2020-05-18,Parramatta,20.165588,10.374115,9.791473,2020-05-18 18:00:00,2020-05-18 18:00:00,13.110016,13.110016,0.0,11.0,0.0,0,0,Not hot day,83.49955033333333,1.6181062083333335,1024.262565,1.0695457465,5,0
2020-05-19,Parramatta,20.7406,11.311798,9.428802000000001,2020-05-19 18:00:00,2020-05-19 18:00:00,13.10733,13.10733,0.0,11.0,0.0,0,0,Not hot day,85.13669670833333,0.87526852375,1022.8630270833333,0.51450729362,5,0
2020-05-20,Parramatta,23.978943,10.5572815,13.4216615,2020-05-20 18:00:00,2020-05-20 18:00:00,13.416107,13.416107,0.0,11.0,0.0,0,0,Not hot day,79.774791875,2.4339602416666666,1014.62929625,0.005722046,5,0
2020-05-21,Parramatta,24.147858,13.737762,10.410096,2020-05-21 18:00:00,2020-05-22 05:00:00,14.634735,14.153656,11.0,11.0,0.043734454545454486,0,0,Not hot day,74.2551045,2.714879954166667,1007.31121625,0.0219345092,5,0
2020-05-22,Parramatta,18.340057,9.64151,8.698547000000001,2020-05-22 18:00:00,2020-05-22 18:00:00,11.48587,11.48587,0.0,11.0,0.0,0,0,Not hot day,79.22369345833333,4.9840047470833335,1003.1787154166667,57.488918617,5,0
2020-05-23,Parramatta,16.654297,12.381744,4.272553,2020-05-23 18:00:00,2020-05-24 02:00:00,14.451996,13.343994,8.0,11.0,0.13850024999999988,0,0,Not hot day,64.02083979166666,5.12734805,1001.0628241666667,4.3554306398,5,0
2020-05-24,Parramatta,17.435059,13.343994,4.091064999999999,2020-05-24 18:00:00,2020-05-24 18:00:00,14.581512,14.581512,0.0,11.0,0.0,0,0,Not hot day,68.31409054166666,4.653672416666667,1002.3579925,2.71081922,5,0
2020-05-25,Parramatta,17.558624,12.615814,4.942809999999998,2020-05-25 18:00:00,2020-05-25 18:00:00,13.851166,13.851166,0.0,11.0,0.0,0,0,Not hot day,65.34865495833334,5.4783098125,1008.1984058333334,1.8644332953,5,0
2020-05-26,Parramatta,18.330933,13.678619,4.652314000000002,2020-05-26 18:00:00,2020-05-26 18:00:00,14.275482,14.275482,0.0,11.0,0.0,0,0,Not hot day,86.45514570833335,5.337075495833333,1013.1069358333334,6.107330301,5,0
2020-05-27,Parramatta,18.708221,10.99762,7.710601000000002,2020-05-27 18:00:00,2020-05-27 18:00:00,12.8715515,12.8715515,0.0,11.0,0.0,0,0,Not hot day,82.87520966666666,2.850708791666667,1015.1113766666667,0.7076263423,5,0
2020-05-28,Parramatta,20.837067,8.004974,12.832093,2020-05-28 18:00:00,2020-05-28 18:00:00,10.559296,10.559296,0.0,11.0,0.0,0,0,Not hot day,86.47531766666667,1.2374407095833333,1013.2088950000001,0.023841858,5,0
2020-05-29,Parramatta,21.151642,10.009003,11.142638999999999,2020-05-29 18:00:00,2020-05-29 18:00:00,11.808533,11.808533,0.0,11.0,0.0,0,0,Not hot day,81.35505279166667,1.9602711708333331,1016.5447908333334,0.4801750185,5,0
2020-05-30,Parramatta,19.444519,8.3966675,11.0478515,2020-05-30 18:00:00,2020-05-30 18:00:00,10.289825,10.289825,0.0,11.0,0.0,0,0,Not hot day,89.43657145833333,1.5099460416666666,1019.9249687500001,0.32806396926,5,0
2020-05-31,Parramatta,20.42746,10.043213,10.384247,2020-05-31 18:00:00,2020-05-31 18:00:00,12.473175,12.473175,0.0,11.0,0.0,0,0,Not hot day,85.09917425,2.7210758416666665,1013.5692037499999,0.01287460346,5,0
2020-06-01,Parramatta,21.861267,10.572052,11.289215000000002,2020-06-01 18:00:00,2020-06-01 18:00:00,13.785065,13.785065,0.0,11.0,0.0,0,0,Not hot day,71.71588308333334,3.1997434499999997,1005.1292229166667,0.0796318058,6,0
2020-06-02,Parramatta,22.020233,7.9534607,14.0667723,2020-06-02 18:00:00,2020-06-02 18:00:00,9.125092,9.125092,0.0,11.0,0.0,0,0,Not hot day,57.02034183333333,4.554976345833333,1004.8323241666667,2.0160675076000003,6,0
2020-06-03,Parramatta,18.3414,8.157928,10.183472,2020-06-03 18:00:00,2020-06-03 18:00:00,12.120819,12.120819,0.0,11.0,0.0,0,0,Not hot day,61.880459374999994,4.6465926875,1011.5037316666667,0.0,6,0
2020-06-04,Parramatta,18.242401,9.294098,8.948303000000001,2020-06-04 18:00:00,2020-06-05 05:00:00,10.425598,10.362335,11.0,11.0,0.005751181818181905,0,0,Not hot day,60.68398641666667,3.7228672666666665,1021.9599595833333,0.0,6,0
2020-06-05,Parramatta,17.697418,2.707306,14.990112,2020-06-05 18:00:00,2020-06-05 18:00:00,5.4926147,5.4926147,0.0,11.0,0.0,0,0,Not hot day,81.10311575,1.6589835333333334,1023.0305008333333,0.0,6,0
2020-06-06,Parramatta,18.373657,4.2399597,14.133697300000001,2020-06-06 18:00:00,2020-06-06 18:00:00,7.546295,7.546295,0.0,11.0,0.0,0,0,Not hot day,75.428826625,1.9099782529166667,1018.36749875,0.0,6,0
2020-06-07,Parramatta,17.846771,5.335846,12.510925,2020-06-07 18:00:00,2020-06-07 18:00:00,7.644226,7.644226,0.0,11.0,0.0,0,0,Not hot day,84.03905416666667,1.54860134875,1015.3219854166667,0.1702308695,6,0
2020-06-08,Parramatta,17.18988,9.223053,7.9668269999999985,2020-06-08 18:00:00,2020-06-08 18:00:00,10.414764,10.414764,0.0,11.0,0.0,0,0,Not hot day,83.38660770833333,3.1629932583333336,1018.1380283333333,3.8475989729999998,6,0
2020-06-09,Parramatta,18.272675,10.703918,7.568757,2020-06-09 18:00:00,2020-06-09 18:00:00,12.188171,12.188171,0.0,11.0,0.0,0,0,Not hot day,82.05667841666667,3.1146836791666668,1023.6728562499999,1.547336582,6,0
2020-06-10,Parramatta,18.41684,12.506256,5.910584,2020-06-10 18:00:00,2020-06-10 18:00:00,13.519257,13.519257,0.0,11.0,0.0,0,0,Not hot day,89.739370875,1.2960263349999999,1022.859055,4.3458938855,6,0
2020-06-11,Parramatta,19.78482,12.45462,7.3302,2020-06-11 18:00:00,2020-06-11 18:00:00,13.022186,13.022186,0.0,11.0,0.0,0,0,Not hot day,92.119238,1.5147173104166667,1016.9769858333334,0.6895065278,6,0
2020-06-12,Parramatta,20.03952,11.958801,8.080719,2020-06-12 18:00:00,2020-06-12 18:00:00,13.488007,13.488007,0.0,11.0,0.0,0,0,Not hot day,82.48947204166667,2.9520126083333333,1017.1392429166667,0.99372862772,6,0
2020-06-13,Parramatta,19.435547,10.8107605,8.624786499999999,2020-06-13 18:00:00,2020-06-13 18:00:00,12.063812,12.063812,0.0,11.0,0.0,0,0,Not hot day,91.00537387499999,1.4341874420833334,1015.97967125,0.5984306338000001,6,0
2020-06-14,Parramatta,20.870758,13.507446,7.363311999999999,2020-06-14 18:00:00,2020-06-15 05:00:00,14.260162,13.335114,11.0,11.0,0.08409527272727259,0,0,Not hot day,85.942573375,2.5639965333333334,1008.3869875,5.9309004806,6,0
2020-06-15,Parramatta,20.739868,6.210785,14.529083000000002,2020-06-15 18:00:00,2020-06-15 18:00:00,8.977081,8.977081,0.0,11.0,0.0,0,0,Not hot day,65.911480625,2.5472557874999997,1012.9508241666667,0.0,6,0
2020-06-16,Parramatta,20.333588,5.0691223,15.264465699999999,2020-06-16 18:00:00,2020-06-16 18:00:00,8.392487,8.392487,0.0,11.0,0.0,0,0,Not hot day,79.05366550000001,2.038952580833333,1015.7060266666667,0.0,6,0
2020-06-17,Parramatta,20.70935,7.375824,13.333526,2020-06-17 18:00:00,2020-06-17 18:00:00,9.855591,9.855591,0.0,11.0,0.0,0,0,Not hot day,76.96064175,2.52222135,1019.5870074999999,0.483989716,6,0
2020-06-18,Parramatta,18.098602,11.412689,6.685912999999999,2020-06-18 18:00:00,2020-06-18 18:00:00,12.414124,12.414124,0.0,11.0,0.0,0,0,Not hot day,80.34902008333334,2.531864241666667,1028.5131791666665,2.1634101845,6,0
2020-06-19,Parramatta,19.094086,6.21698,12.877106000000001,2020-06-19 18:00:00,2020-06-19 18:00:00,8.284058,8.284058,0.0,11.0,0.0,0,0,Not hot day,80.02703116666667,1.3429091170833332,1025.6729083333332,0.007629394459999999,6,0
2020-06-20,Parramatta,19.145905,6.9000244,12.2458806,2020-06-20 18:00:00,2020-06-20 18:00:00,8.185638,8.185638,0.0,11.0,0.0,0,0,Not hot day,86.781246625,1.9289572683333331,1018.4547416666666,0.00047683716,6,0
2020-06-21,Parramatta,19.7211,11.322296,8.398804,2020-06-21 18:00:00,2020-06-21 18:00:00,11.37442,11.37442,0.0,11.0,0.0,0,0,Not hot day,78.59384975,2.722035054166667,1008.68265375,6.367683419,6,0
2020-06-22,Parramatta,17.447388,6.629669,10.817719,2020-06-22 18:00:00,2020-06-22 18:00:00,8.298279,8.298279,0.0,11.0,0.0,0,0,Not hot day,76.23645741666667,2.5105673666666664,1002.6491683333334,0.44631957886,6,0
2020-06-23,Parramatta,15.74118,5.0457153,10.695464699999999,2020-06-23 18:00:00,2020-06-23 18:00:00,7.7677917,7.7677917,0.0,11.0,0.0,0,0,Not hot day,69.03284166666667,3.038403133333333,1003.7691854166666,0.0123977661,6,0
2020-06-24,Parramatta,18.05371,5.7151794,12.338530599999999,2020-06-24 18:00:00,2020-06-24 18:00:00,9.887939,9.887939,0.0,11.0,0.0,0,0,Not hot day,68.62459425,3.3596525791666667,1005.9253329166667,0.0,6,0
2020-06-25,Parramatta,18.218964,7.1283264,11.0906376,2020-06-25 18:00:00,2020-06-25 18:00:00,8.866089,8.866089,0.0,11.0,0.0,0,0,Not hot day,70.94705629166667,3.1003805458333336,1010.18044875,0.0,6,0
2020-06-26,Parramatta,17.782715,5.3090515,12.4736635,2020-06-26 18:00:00,2020-06-26 18:00:00,7.340149,7.340149,0.0,11.0,0.0,0,0,Not hot day,70.18414416666667,2.4868254999999997,1013.8670945833333,0.0,6,0
2020-06-27,Parramatta,17.886871,7.6696167,10.2172543,2020-06-27 18:00:00,2020-06-27 18:00:00,9.408234,9.408234,0.0,11.0,0.0,0,0,Not hot day,80.07650129166667,2.245951295833333,1018.5125879166667,0.5016326896,6,0
2020-06-28,Parramatta,16.25476,7.6352844,8.619475600000001,2020-06-28 18:00:00,2020-06-28 18:00:00,9.157227,9.157227,0.0,11.0,0.0,0,0,Not hot day,79.25597741666667,2.275812033333333,1020.0305891666667,0.1425743103,6,0
2020-06-29,Parramatta,16.21048,8.4021,7.80838,2020-06-29 18:00:00,2020-06-29 18:00:00,10.00473,10.00473,0.0,11.0,0.0,0,0,Not hot day,83.09249225,2.1460469958333332,1020.0200879166667,1.7070770273,6,0
2020-06-30,Parramatta,17.333954,5.740753,11.593200999999999,2020-06-30 18:00:00,2020-06-30 18:00:00,6.8081055,6.8081055,0.0,11.0,0.0,0,0,Not hot day,91.45265091666666,1.6062617958333334,1018.7591891666666,2.22301483606,6,0
2020-07-01,Parramatta,20.308197,4.876068,15.432129,2020-07-01 18:00:00,2020-07-01 18:00:00,7.2322083,7.2322083,0.0,11.0,0.0,0,0,Not hot day,80.90354116666667,2.1815578875,1014.68041375,0.0171661377,7,0
2020-07-02,Parramatta,23.157684,8.983978,14.173706,2020-07-02 18:00:00,2020-07-02 18:00:00,12.226959,12.226959,0.0,11.0,0.0,0,0,Not hot day,65.04195229166668,3.470069083333333,1009.69619,0.0,7,0
2020-07-03,Parramatta,23.235413,7.662201,15.573212000000002,2020-07-03 18:00:00,2020-07-03 18:00:00,9.561798,9.561798,0.0,11.0,0.0,0,0,Not hot day,65.49182950000001,2.6050140666666666,1010.2792858333333,0.0,7,0
2020-07-04,Parramatta,17.925598,6.9709167,10.9546813,2020-07-04 18:00:00,2020-07-04 18:00:00,8.244171,8.244171,0.0,11.0,0.0,0,0,Not hot day,63.94762970833333,2.8836154,1011.2285958333333,1.5664100716,7,0
2020-07-05,Parramatta,17.893646,7.374939,10.518707,2020-07-05 18:00:00,2020-07-05 18:00:00,9.580994,9.580994,0.0,11.0,0.0,0,0,Not hot day,59.11108116666667,4.2515216,1013.3017458333334,0.0,7,0
2020-07-06,Parramatta,17.924316,5.141144,12.783172,2020-07-06 18:00:00,2020-07-06 18:00:00,6.8966675,6.8966675,0.0,11.0,0.0,0,0,Not hot day,71.78087574999999,2.3409930041666667,1017.7475883333333,0.0,7,0
2020-07-07,Parramatta,17.620087,8.249298,9.370789000000002,2020-07-07 18:00:00,2020-07-07 18:00:00,9.013794,9.013794,0.0,11.0,0.0,0,0,Not hot day,77.13545716666667,2.015316305833333,1020.9897308333334,0.00572204586,7,0
2020-07-08,Parramatta,16.510986,10.676727,5.834258999999999,2020-07-08 18:00:00,2020-07-08 18:00:00,10.960358,10.960358,0.0,11.0,0.0,0,0,Not hot day,83.36194158333333,1.9007103358333335,1022.7070895833334,1.23262406356,7,0
2020-07-09,Parramatta,17.549835,5.1706543,12.379180700000003,2020-07-09 18:00:00,2020-07-09 18:00:00,6.772949,6.772949,0.0,11.0,0.0,0,0,Not hot day,86.54122725,1.4262372733333333,1022.3883412499999,0.07915496706,7,0
2020-07-10,Parramatta,17.821808,7.9753113,9.8464967,2020-07-10 18:00:00,2020-07-10 18:00:00,9.606476,9.606476,0.0,11.0,0.0,0,0,Not hot day,90.07698179166665,1.5372114416666667,1020.02033,0.195026396,7,0
2020-07-11,Parramatta,16.441437,11.358337,5.0831,2020-07-11 18:00:00,2020-07-11 18:00:00,11.843445,11.843445,0.0,11.0,0.0,0,0,Not hot day,91.21563108333334,1.2647530220833334,1013.1342800000001,9.386062677,7,0
2020-07-12,Parramatta,17.104248,6.229187,10.875060999999999,2020-07-12 18:00:00,2020-07-12 18:00:00,8.434479,8.434479,0.0,11.0,0.0,0,0,Not hot day,90.64188683333333,1.5341803,1007.7443008333333,0.06341934203999999,7,0
2020-07-13,Parramatta,16.872223,6.801239,10.070984000000003,2020-07-13 18:00:00,2020-07-13 18:00:00,7.089142,7.089142,0.0,11.0,0.0,0,0,Not hot day,88.10652708333333,1.3051793141666665,1009.4759054166666,4.8022270503,7,0
2020-07-14,Parramatta,16.443695,10.11853,6.325165000000002,2020-07-14 18:00:00,2020-07-15 05:00:00,12.958649,12.950989,11.0,11.0,0.000696363636363596,0,0,Not hot day,79.76043345833334,4.883100304166667,1009.53301375,7.779121454659999,7,0
2020-07-15,Parramatta,15.528961,11.843628,3.685333,2020-07-15 18:00:00,2020-07-15 18:00:00,12.152313,12.152313,0.0,11.0,0.0,0,0,Not hot day,70.77460675,6.407594991666667,1010.8190170833333,0.6322860738,7,0
2020-07-16,Parramatta,16.163177,9.979584,6.183593000000002,2020-07-16 18:00:00,2020-07-16 18:00:00,10.533356,10.533356,0.0,11.0,0.0,0,0,Not hot day,60.509674875,5.0908825916666665,1009.7855800000001,0.0,7,0
2020-07-17,Parramatta,16.24884,10.67746,5.571380000000001,2020-07-17 18:00:00,2020-07-17 18:00:00,11.420929,11.420929,0.0,11.0,0.0,0,0,Not hot day,66.01110295833332,4.621776170833333,1011.30685125,0.0,7,0
2020-07-18,Parramatta,17.033691,10.006561,7.027130000000001,2020-07-18 18:00:00,2020-07-18 18:00:00,10.434784,10.434784,0.0,11.0,0.0,0,0,Not hot day,76.02301620833333,2.78385566,1014.0990804166667,0.20503997776,7,0
2020-07-19,Parramatta,19.33368,4.751709,14.581971000000001,2020-07-19 18:00:00,2020-07-19 18:00:00,6.77536,6.77536,0.0,11.0,0.0,0,0,Not hot day,80.710313125,1.9537410733333334,1010.9505166666667,0.0,7,0
2020-07-20,Parramatta,20.04831,8.294464,11.753846000000001,2020-07-20 18:00:00,2020-07-20 18:00:00,11.462372,11.462372,0.0,11.0,0.0,0,0,Not hot day,57.56621333333333,2.9744483791666667,1008.3546454166667,0.0,7,0
2020-07-21,Parramatta,18.100983,5.4214783,12.679504699999999,2020-07-21 18:00:00,2020-07-21 18:00:00,8.422546,8.422546,0.0,11.0,0.0,0,0,Not hot day,56.8951355,3.2255322375,1015.76940125,0.0,7,0
2020-07-22,Parramatta,17.17807,3.738861,13.439209000000002,2020-07-22 18:00:00,2020-07-22 18:00:00,6.141327,6.141327,0.0,11.0,0.0,0,0,Not hot day,73.97136729166667,1.758630875,1019.8700699999999,0.0,7,0
2020-07-23,Parramatta,17.696014,2.7864075,14.909606500000002,2020-07-23 18:00:00,2020-07-23 18:00:00,6.8105774,6.8105774,0.0,11.0,0.0,0,0,Not hot day,79.079559125,1.6056291854166667,1017.8217545833332,0.0,7,0
2020-07-24,Parramatta,18.20398,4.345154,13.858826,2020-07-24 18:00:00,2020-07-24 18:00:00,6.5954285,6.5954285,0.0,11.0,0.0,0,0,Not hot day,83.86706195833334,1.19742053,1018.6485029166666,0.0,7,0
2020-07-25,Parramatta,17.80246,5.967987,11.834473,2020-07-25 18:00:00,2020-07-25 18:00:00,7.853119,7.853119,0.0,11.0,0.0,0,0,Not hot day,89.462975375,1.7269512999999999,1018.2604820833334,0.20790100005999998,7,0
2020-07-26,Parramatta,16.818573,11.4427185,5.375854500000001,2020-07-26 18:00:00,2020-07-26 18:00:00,12.321747,12.321747,0.0,11.0,0.0,0,0,Not hot day,94.17895879166667,1.9004145416666667,1013.4243491666666,22.8319165283,7,0
2020-07-27,Parramatta,16.511505,14.922638,1.5888670000000005,2020-07-27 18:00:00,2020-07-28 05:00:00,15.477661,13.180817,11.0,11.0,0.20880400000000002,0,0,Not hot day,91.52339141666666,6.0856132333333335,995.39804,81.425189668,7,0
2020-07-28,Parramatta,17.768463,12.581787,5.186676,2020-07-28 18:00:00,2020-07-29 05:00:00,14.877899,14.340576,11.0,11.0,0.04884754545454535,0,0,Not hot day,85.82217141666666,6.083988933333333,996.4917783333334,15.753746051,7,0
2020-07-29,Parramatta,18.744843,9.048798,9.696045,2020-07-29 18:00:00,2020-07-29 18:00:00,11.85495,11.85495,0.0,11.0,0.0,0,0,Not hot day,78.25013058333333,2.239392779166667,1007.0039533333334,0.04863739002,7,0
2020-07-30,Parramatta,18.902985,7.445587,11.457398000000001,2020-07-30 18:00:00,2020-07-30 18:00:00,9.855286,9.855286,0.0,11.0,0.0,0,0,Not hot day,82.19464516666666,2.1944989708333336,1012.5447837500001,0.0085830688,7,0
2020-07-31,Parramatta,17.420563,7.1636353,10.256927700000002,2020-07-31 18:00:00,2020-08-01 05:00:00,9.897614,8.939972,11.0,11.0,0.08705836363636378,0,0,Not hot day,70.812741625,3.0028962499999996,1019.1591216666667,0.02574920666,7,0
2020-08-01,Parramatta,17.635956,3.5852356,14.0507204,2020-08-01 18:00:00,2020-08-01 18:00:00,7.209778,7.209778,0.0,11.0,0.0,0,0,Not hot day,80.06104604166667,1.5889080683333334,1019.3223929166667,0.0,8,0
2020-08-02,Parramatta,18.620514,3.111969,15.508545,2020-08-02 18:00:00,2020-08-02 18:00:00,6.8053894,6.8053894,0.0,11.0,0.0,0,0,Not hot day,79.13750625,1.4284306508333333,1016.7479729166666,0.0,8,0
2020-08-03,Parramatta,19.50058,2.4380188,17.062561199999998,2020-08-03 18:00:00,2020-08-03 18:00:00,7.254547,7.254547,0.0,11.0,0.0,0,0,Not hot day,77.925542125,1.5184791916666667,1013.6946537499999,0.0,8,0
2020-08-04,Parramatta,20.813568,5.191925,15.621642999999999,2020-08-04 18:00:00,2020-08-04 18:00:00,9.444244,9.444244,0.0,11.0,0.0,0,0,Not hot day,62.80330358333333,2.5783535166666667,1006.0474929166667,0.0,8,0
2020-08-05,Parramatta,21.022644,4.1006775,16.9219665,2020-08-05 18:00:00,2020-08-05 18:00:00,7.606903,7.606903,0.0,11.0,0.0,0,0,Not hot day,48.784115375,3.663100533333333,1004.9698404166667,0.0,8,0
